<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
BZ;D;20221003;000000;88.7000000
BZ;D;20221004;000000;91.7600000
BZ;D;20221005;000000;93.7900000
BZ;D;20221006;000000;94.9200000
BZ;D;20221007;000000;98.4500000
BZ;D;20221009;000000;97.9200000
BZ;D;20221010;000000;96.0700000
BZ;D;20221011;000000;93.8000000
BZ;D;20221012;000000;92.4100000
BZ;D;20221013;000000;94.6900000
BZ;D;20221014;000000;91.4600000
BZ;D;20221016;000000;92.3300000
BZ;D;20221017;000000;91.9800000
BZ;D;20221018;000000;90.6400000
BZ;D;20221019;000000;92.5700000
BZ;D;20221020;000000;92.7300000
BZ;D;20221021;000000;93.6000000
BZ;D;20221023;000000;93.7400000
BZ;D;20221024;000000;93.4500000
BZ;D;20221025;000000;93.0600000
BZ;D;20221026;000000;94.1500000
BZ;D;20221027;000000;94.7300000
BZ;D;20221028;000000;94.1600000
BZ;D;20221030;000000;94.1900000
BZ;D;20221031;000000;92.8500000
BZ;D;20221101;000000;94.7700000
BZ;D;20221102;000000;95.5200000
BZ;D;20221103;000000;94.5500000
BZ;D;20221104;000000;98.7500000
BZ;D;20221106;000000;96.8600000
BZ;D;20221107;000000;97.9300000
BZ;D;20221108;000000;95.0500000
BZ;D;20221109;000000;92.4700000
BZ;D;20221110;000000;93.3400000
BZ;D;20221111;000000;95.7600000
BZ;D;20221113;000000;96.8100000
BZ;D;20221114;000000;92.5000000
BZ;D;20221115;000000;93.7700000
BZ;D;20221116;000000;92.6100000
BZ;D;20221117;000000;90.0200000
BZ;D;20221118;000000;87.7400000
BZ;D;20221120;000000;87.7600000
BZ;D;20221121;000000;87.7900000
BZ;D;20221122;000000;88.3500000
BZ;D;20221123;000000;84.6500000
BZ;D;20221124;000000;85.1200000
BZ;D;20221125;000000;83.9100000
BZ;D;20221127;000000;83.4400000
BZ;D;20221128;000000;83.2400000
BZ;D;20221129;000000;84.9400000
BZ;D;20221130;000000;86.6400000
BZ;D;20221201;000000;87.2600000
BZ;D;20221202;000000;85.4200000
BZ;D;20221204;000000;86.8900000
BZ;D;20221205;000000;83.0000000
BZ;D;20221206;000000;79.7200000
BZ;D;20221207;000000;77.3900000
BZ;D;20221208;000000;76.5100000
BZ;D;20221209;000000;76.8200000
BZ;D;20221211;000000;76.9600000
