<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBER;D;20220829;000000;131.1700000
SBER;D;20220830;000000;130.0500000
SBER;D;20220831;000000;134.2500000
SBER;D;20220901;000000;138.2000000
SBER;D;20220902;000000;143.8000000
SBER;D;20220905;000000;141.0000000
SBER;D;20220906;000000;137.2300000
SBER;D;20220907;000000;136.8600000
SBER;D;20220908;000000;134.5100000
SBER;D;20220909;000000;138.1500000
SBER;D;20220912;000000;138.7000000
SBER;D;20220913;000000;137.0000000
SBER;D;20220914;000000;138.9000000
SBER;D;20220915;000000;139.4800000
SBER;D;20220916;000000;137.7300000
SBER;D;20220919;000000;138.0400000
SBER;D;20220920;000000;125.1000000
SBER;D;20220921;000000;120.2300000
SBER;D;20220922;000000;124.3100000
SBER;D;20220923;000000;119.3900000
SBER;D;20220926;000000;107.0600000
SBER;D;20220927;000000;112.9200000
SBER;D;20220928;000000;111.0600000
SBER;D;20220929;000000;110.4100000
SBER;D;20220930;000000;110.2100000
SBER;D;20221003;000000;114.3500000
SBER;D;20221004;000000;110.5500000
SBER;D;20221005;000000;108.5100000
SBER;D;20221006;000000;108.2400000
SBER;D;20221007;000000;101.5000000
SBER;D;20221010;000000;106.7100000
SBER;D;20221011;000000;107.7200000
SBER;D;20221012;000000;105.9000000
SBER;D;20221013;000000;106.5000000
SBER;D;20221014;000000;107.7800000
SBER;D;20221017;000000;112.4400000
SBER;D;20221018;000000;110.8800000
SBER;D;20221019;000000;112.3900000
SBER;D;20221020;000000;116.9800000
SBER;D;20221021;000000;119.4500000
SBER;D;20221024;000000;118.8000000
SBER;D;20221025;000000;124.3600000
SBER;D;20221026;000000;124.4300000
SBER;D;20221027;000000;126.6100000
SBER;D;20221028;000000;126.9700000
SBER;D;20221031;000000;126.7200000
SBER;D;20221101;000000;127.0500000
SBER;D;20221102;000000;125.4900000
SBER;D;20221103;000000;125.7500000
SBER;D;20221107;000000;132.0000000
SBER;D;20221108;000000;131.2900000
SBER;D;20221109;000000;127.3000000
SBER;D;20221110;000000;136.6800000
SBER;D;20221111;000000;136.9800000
SBER;D;20221114;000000;139.8000000
SBER;D;20221115;000000;135.6600000
SBER;D;20221116;000000;139.1800000
SBER;D;20221117;000000;137.5700000
SBER;D;20221118;000000;136.8900000
SBER;D;20221121;000000;134.4600000
SBER;D;20221122;000000;135.6500000
SBER;D;20221123;000000;136.5900000
SBER;D;20221124;000000;136.6100000
SBER;D;20221125;000000;136.5300000
SBER;D;20221128;000000;135.5300000
SBER;D;20221129;000000;136.3700000
SBER;D;20221130;000000;136.7800000
SBER;D;20221201;000000;137.1500000
SBER;D;20221202;000000;136.6600000
SBER;D;20221205;000000;142.0000000
SBER;D;20221206;000000;140.6100000
SBER;D;20221207;000000;142.3200000
SBER;D;20221208;000000;139.9200000
SBER;D;20221209;000000;140.0300000
SBER;D;20221212;000000;139.4800000
SBER;D;20221213;000000;138.1300000
SBER;D;20221214;000000;137.3000000
SBER;D;20221215;000000;134.5500000
SBER;D;20221216;000000;135.4500000
SBER;D;20221219;000000;134.6400000
SBER;D;20221220;000000;138.2800000
SBER;D;20221221;000000;137.7500000
SBER;D;20221222;000000;137.6900000
SBER;D;20221223;000000;137.9400000
SBER;D;20221226;000000;140.9500000
SBER;D;20221227;000000;139.9000000
SBER;D;20221228;000000;139.5100000
SBER;D;20221229;000000;140.9600000
SBER;D;20221230;000000;141.1500000
SBER;D;20230103;000000;141.7800000
SBER;D;20230104;000000;141.4300000
SBER;D;20230105;000000;141.2700000
SBER;D;20230106;000000;141.4000000
SBER;D;20230109;000000;142.4000000
SBER;D;20230110;000000;142.8100000
SBER;D;20230111;000000;149.9600000
SBER;D;20230112;000000;149.3000000
SBER;D;20230113;000000;151.6900000
SBER;D;20230116;000000;153.7100000
SBER;D;20230117;000000;150.4500000
SBER;D;20230118;000000;151.4700000
SBER;D;20230119;000000;149.3400000
SBER;D;20230120;000000;151.3800000
SBER;D;20230123;000000;153.5000000
SBER;D;20230124;000000;152.6600000
SBER;D;20230125;000000;152.8100000
SBER;D;20230126;000000;152.4000000
SBER;D;20230127;000000;153.2000000
SBER;D;20230130;000000;153.3800000
SBER;D;20230131;000000;158.0700000
SBER;D;20230201;000000;158.2900000
SBER;D;20230202;000000;159.4500000
SBER;D;20230203;000000;161.2600000
SBER;D;20230206;000000;167.0900000
SBER;D;20230207;000000;165.3900000
SBER;D;20230208;000000;164.1500000
SBER;D;20230209;000000;165.3100000
SBER;D;20230210;000000;165.5200000
SBER;D;20230213;000000;164.3200000
SBER;D;20230214;000000;161.8600000
SBER;D;20230215;000000;156.2500000
SBER;D;20230216;000000;158.2200000
SBER;D;20230217;000000;159.7300000
SBER;D;20230220;000000;160.0900000
SBER;D;20230221;000000;164.1500000
SBER;D;20230222;000000;163.3700000
SBER;D;20230224;000000;164.3000000
SBER;D;20230227;000000;169.9500000
SBER;D;20230228;000000;169.8200000
SBER;D;20230301;000000;170.5300000
SBER;D;20230302;000000;168.0500000
SBER;D;20230303;000000;171.1600000
SBER;D;20230306;000000;171.8400000
SBER;D;20230307;000000;174.0100000
SBER;D;20230309;000000;172.5500000
SBER;D;20230310;000000;172.5300000
SBER;D;20230313;000000;172.1500000
SBER;D;20230314;000000;175.7100000
SBER;D;20230315;000000;175.3000000
SBER;D;20230316;000000;175.4500000
SBER;D;20230317;000000;193.5900000
SBER;D;20230320;000000;203.7300000
SBER;D;20230321;000000;203.3200000
SBER;D;20230322;000000;202.8900000
SBER;D;20230323;000000;202.5800000
SBER;D;20230324;000000;203.5700000
SBER;D;20230327;000000;211.8400000
SBER;D;20230328;000000;214.0300000
SBER;D;20230329;000000;217.9900000
SBER;D;20230330;000000;216.8700000
SBER;D;20230331;000000;216.6000000
SBER;D;20230403;000000;216.0900000
SBER;D;20230404;000000;214.8300000
SBER;D;20230405;000000;216.1500000
SBER;D;20230406;000000;214.2500000
SBER;D;20230407;000000;216.2700000
SBER;D;20230410;000000;222.2100000
SBER;D;20230411;000000;218.6000000
SBER;D;20230412;000000;219.2200000
SBER;D;20230413;000000;219.8500000
SBER;D;20230414;000000;221.8700000
SBER;D;20230417;000000;228.1000000
SBER;D;20230418;000000;232.6600000
SBER;D;20230419;000000;232.9500000
SBER;D;20230420;000000;236.2800000
SBER;D;20230421;000000;235.1700000
SBER;D;20230424;000000;235.1000000
SBER;D;20230425;000000;235.3000000
SBER;D;20230426;000000;235.2100000
SBER;D;20230427;000000;240.3800000
SBER;D;20230428;000000;240.3800000
SBER;D;20230502;000000;242.6200000
SBER;D;20230503;000000;235.7700000
SBER;D;20230504;000000;238.8900000
SBER;D;20230505;000000;237.7000000
SBER;D;20230508;000000;238.2700000
SBER;D;20230510;000000;227.0600000
SBER;D;20230511;000000;229.3200000
SBER;D;20230512;000000;229.2900000
SBER;D;20230515;000000;231.7000000
SBER;D;20230516;000000;230.6200000
SBER;D;20230517;000000;230.5500000
SBER;D;20230518;000000;231.7000000
SBER;D;20230519;000000;231.2700000
SBER;D;20230522;000000;231.0000000
SBER;D;20230523;000000;236.4300000
SBER;D;20230524;000000;246.0600000
SBER;D;20230525;000000;243.7600000
SBER;D;20230526;000000;248.1000000
SBER;D;20230529;000000;251.1800000
SBER;D;20230530;000000;244.6500000
SBER;D;20230531;000000;246.1700000
SBER;D;20230601;000000;241.6600000
SBER;D;20230602;000000;243.9500000
SBER;D;20230605;000000;237.1200000
SBER;D;20230606;000000;240.9100000
SBER;D;20230607;000000;241.2500000
SBER;D;20230608;000000;241.7700000
SBER;D;20230609;000000;240.4000000
SBER;D;20230613;000000;244.3300000
SBER;D;20230614;000000;244.6000000
SBER;D;20230615;000000;245.1800000
SBER;D;20230616;000000;243.8700000
SBER;D;20230619;000000;242.2800000
SBER;D;20230620;000000;241.7400000
SBER;D;20230621;000000;242.2000000
SBER;D;20230622;000000;240.6600000
SBER;D;20230623;000000;235.6700000
SBER;D;20230626;000000;238.4000000
SBER;D;20230627;000000;241.2100000
SBER;D;20230628;000000;239.6700000
SBER;D;20230629;000000;239.9900000
SBER;D;20230630;000000;239.6100000
SBER;D;20230703;000000;243.3300000
SBER;D;20230704;000000;240.7000000
SBER;D;20230705;000000;240.9500000
SBER;D;20230706;000000;240.9600000
SBER;D;20230707;000000;243.6700000
SBER;D;20230710;000000;249.4000000
SBER;D;20230711;000000;247.9900000
SBER;D;20230712;000000;247.5200000
SBER;D;20230713;000000;246.1900000
SBER;D;20230714;000000;246.4500000
SBER;D;20230717;000000;245.3900000
SBER;D;20230718;000000;246.7700000
SBER;D;20230719;000000;245.8500000
SBER;D;20230720;000000;242.7000000
SBER;D;20230721;000000;244.1300000
SBER;D;20230724;000000;244.8700000
SBER;D;20230725;000000;247.2000000
SBER;D;20230726;000000;247.0500000
SBER;D;20230727;000000;247.9500000
SBER;D;20230728;000000;249.2500000
SBER;D;20230731;000000;267.4000000
SBER;D;20230801;000000;268.5000000
SBER;D;20230802;000000;268.5700000
SBER;D;20230803;000000;269.1100000
SBER;D;20230804;000000;264.1200000
SBER;D;20230807;000000;261.9200000
SBER;D;20230808;000000;264.6200000
SBER;D;20230809;000000;263.9100000
SBER;D;20230810;000000;266.9100000
SBER;D;20230811;000000;266.2300000
SBER;D;20230814;000000;260.4500000
SBER;D;20230815;000000;260.4200000
SBER;D;20230816;000000;256.0200000
SBER;D;20230817;000000;258.5000000
SBER;D;20230818;000000;261.1400000
SBER;D;20230821;000000;261.1500000
SBER;D;20230822;000000;261.4500000
SBER;D;20230823;000000;256.4000000
SBER;D;20230824;000000;259.6300000
SBER;D;20230825;000000;260.5000000
SBER;D;20230828;000000;266.9300000
SBER;D;20230829;000000;265.6800000
SBER;D;20230830;000000;264.7000000
SBER;D;20230831;000000;264.8500000
SBER;D;20230901;000000;265.0000000
SBER;D;20230904;000000;267.3900000
SBER;D;20230905;000000;264.7500000
SBER;D;20230906;000000;263.5000000
SBER;D;20230907;000000;258.7900000
SBER;D;20230908;000000;255.6800000
SBER;D;20230911;000000;256.2500000
SBER;D;20230912;000000;262.4000000
SBER;D;20230913;000000;258.1800000
SBER;D;20230914;000000;260.0000000
SBER;D;20230915;000000;260.8300000
SBER;D;20230918;000000;259.0700000
SBER;D;20230919;000000;252.7200000
SBER;D;20230920;000000;253.7700000
SBER;D;20230921;000000;250.1600000
SBER;D;20230922;000000;251.9900000
SBER;D;20230925;000000;252.6500000
SBER;D;20230926;000000;255.8700000
SBER;D;20230927;000000;256.1000000
SBER;D;20230928;000000;257.6700000
SBER;D;20230929;000000;260.7200000
SBER;D;20231002;000000;258.9800000
SBER;D;20231003;000000;259.6500000
SBER;D;20231004;000000;259.5300000
SBER;D;20231005;000000;259.3800000
SBER;D;20231006;000000;262.9300000
SBER;D;20231009;000000;265.2500000
SBER;D;20231010;000000;263.0000000
SBER;D;20231011;000000;260.2100000
SBER;D;20231012;000000;264.5000000
SBER;D;20231013;000000;263.5100000
SBER;D;20231016;000000;268.1500000
SBER;D;20231017;000000;270.0000000
SBER;D;20231018;000000;267.9000000
SBER;D;20231019;000000;268.6500000
SBER;D;20231020;000000;269.8000000
SBER;D;20231023;000000;270.1000000
SBER;D;20231024;000000;271.2700000
SBER;D;20231025;000000;273.7300000
SBER;D;20231026;000000;269.9000000
SBER;D;20231027;000000;269.7000000
SBER;D;20231030;000000;269.8900000
SBER;D;20231031;000000;268.3500000
SBER;D;20231101;000000;269.6800000
SBER;D;20231102;000000;269.0600000
