<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GC;D;20220818;000000;1767.2000000
GC;D;20220819;000000;1760.3000000
GC;D;20220821;000000;1759.6000000
GC;D;20220822;000000;1751.2000000
GC;D;20220823;000000;1758.1000000
GC;D;20220824;000000;1769.2000000
GC;D;20220825;000000;1770.2000000
GC;D;20220826;000000;1750.8000000
GC;D;20220828;000000;1735.9000000
GC;D;20220829;000000;1747.1000000
GC;D;20220830;000000;1735.3000000
GC;D;20220831;000000;1715.2000000
GC;D;20220901;000000;1710.3000000
GC;D;20220902;000000;1722.6000000
GC;D;20220904;000000;1722.9000000
GC;D;20220905;000000;1729.0000000
GC;D;20220906;000000;1704.0000000
GC;D;20220907;000000;1725.7000000
GC;D;20220908;000000;1729.9000000
GC;D;20220909;000000;1727.6000000
GC;D;20220911;000000;1724.0000000
GC;D;20220912;000000;1731.9000000
GC;D;20220913;000000;1710.4000000
GC;D;20220914;000000;1701.9000000
GC;D;20220915;000000;1672.7000000
GC;D;20220916;000000;1684.5000000
GC;D;20220918;000000;1677.4000000
GC;D;20220919;000000;1685.3000000
GC;D;20220920;000000;1671.7000000
GC;D;20220921;000000;1668.3000000
GC;D;20220922;000000;1677.0000000
GC;D;20220923;000000;1651.7000000
GC;D;20220925;000000;1645.3000000
GC;D;20220926;000000;1638.1000000
GC;D;20220927;000000;1631.6000000
GC;D;20220928;000000;1662.8000000
GC;D;20220929;000000;1670.1000000
GC;D;20220930;000000;1668.3000000
GC;D;20221002;000000;1672.2000000
GC;D;20221003;000000;1708.8000000
GC;D;20221004;000000;1728.2000000
GC;D;20221005;000000;1730.7000000
GC;D;20221006;000000;1717.6000000
GC;D;20221007;000000;1701.8000000
GC;D;20221009;000000;1695.9000000
GC;D;20221010;000000;1670.7000000
GC;D;20221011;000000;1672.0000000
GC;D;20221012;000000;1675.7000000
GC;D;20221013;000000;1674.9000000
GC;D;20221014;000000;1650.2000000
GC;D;20221016;000000;1655.2000000
GC;D;20221017;000000;1657.8000000
GC;D;20221018;000000;1654.2000000
GC;D;20221019;000000;1630.2000000
GC;D;20221020;000000;1625.6000000
GC;D;20221021;000000;1662.5000000
GC;D;20221023;000000;1658.9000000
GC;D;20221024;000000;1655.9000000
GC;D;20221025;000000;1661.3000000
GC;D;20221026;000000;1668.5000000
GC;D;20221027;000000;1668.7000000
GC;D;20221028;000000;1648.3000000
GC;D;20221030;000000;1647.2000000
GC;D;20221031;000000;1640.4000000
GC;D;20221101;000000;1653.8000000
GC;D;20221102;000000;1640.0000000
GC;D;20221103;000000;1641.3000000
GC;D;20221104;000000;1685.7000000
GC;D;20221106;000000;1675.7000000
GC;D;20221107;000000;1672.7000000
GC;D;20221108;000000;1711.4000000
GC;D;20221109;000000;1712.8000000
GC;D;20221110;000000;1756.1000000
GC;D;20221111;000000;1774.2000000
GC;D;20221113;000000;1764.4000000
GC;D;20221114;000000;1774.0000000
GC;D;20221115;000000;1775.1000000
GC;D;20221116;000000;1765.0000000
GC;D;20221117;000000;1764.7000000
GC;D;20221118;000000;1752.0000000
GC;D;20221120;000000;1747.3000000
GC;D;20221121;000000;1746.1000000
GC;D;20221122;000000;1735.2000000
GC;D;20221123;000000;1756.0000000
GC;D;20221124;000000;1758.7000000
GC;D;20221125;000000;1755.0000000
GC;D;20221127;000000;1751.4000000
GC;D;20221128;000000;1752.5000000
GC;D;20221129;000000;1767.8000000
GC;D;20221130;000000;1793.4000000
GC;D;20221201;000000;1811.4000000
GC;D;20221202;000000;1811.4000000
GC;D;20221204;000000;1821.5000000
GC;D;20221205;000000;1784.2000000
