<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SNGSP;D;20230728;000000;45.8100000
SNGSP;D;20230731;000000;46.7950000
SNGSP;D;20230801;000000;46.9300000
SNGSP;D;20230802;000000;48.0300000
SNGSP;D;20230803;000000;48.9050000
SNGSP;D;20230804;000000;48.7650000
SNGSP;D;20230807;000000;48.0750000
SNGSP;D;20230808;000000;49.2450000
SNGSP;D;20230809;000000;49.1900000
SNGSP;D;20230810;000000;49.5200000
SNGSP;D;20230811;000000;50.6000000
SNGSP;D;20230814;000000;48.4800000
SNGSP;D;20230815;000000;48.8600000
SNGSP;D;20230816;000000;47.9000000
SNGSP;D;20230817;000000;48.5750000
SNGSP;D;20230818;000000;49.6100000
SNGSP;D;20230821;000000;49.3800000
SNGSP;D;20230822;000000;49.1700000
SNGSP;D;20230823;000000;48.0350000
SNGSP;D;20230824;000000;48.7300000
SNGSP;D;20230825;000000;48.8950000
SNGSP;D;20230828;000000;49.7950000
SNGSP;D;20230829;000000;50.1400000
SNGSP;D;20230830;000000;50.2400000
SNGSP;D;20230831;000000;49.7650000
SNGSP;D;20230901;000000;49.7500000
SNGSP;D;20230904;000000;50.4400000
SNGSP;D;20230905;000000;50.6000000
SNGSP;D;20230906;000000;50.0800000
SNGSP;D;20230907;000000;48.9450000
SNGSP;D;20230908;000000;48.3300000
SNGSP;D;20230911;000000;47.4100000
SNGSP;D;20230912;000000;49.3600000
SNGSP;D;20230913;000000;48.9750000
SNGSP;D;20230914;000000;48.4200000
SNGSP;D;20230915;000000;49.8700000
SNGSP;D;20230918;000000;49.4050000
SNGSP;D;20230919;000000;48.6000000
SNGSP;D;20230920;000000;48.6650000
SNGSP;D;20230921;000000;47.7400000
SNGSP;D;20230922;000000;48.6500000
SNGSP;D;20230925;000000;49.0600000
SNGSP;D;20230926;000000;49.7350000
SNGSP;D;20230927;000000;50.5550000
SNGSP;D;20230928;000000;53.1550000
SNGSP;D;20230929;000000;57.9350000
SNGSP;D;20231002;000000;56.9400000
SNGSP;D;20231003;000000;56.6500000
SNGSP;D;20231004;000000;55.4300000
SNGSP;D;20231005;000000;56.8200000
SNGSP;D;20231006;000000;56.4400000
SNGSP;D;20231009;000000;55.7100000
SNGSP;D;20231010;000000;55.7150000
SNGSP;D;20231011;000000;53.0800000
SNGSP;D;20231012;000000;53.5000000
SNGSP;D;20231013;000000;52.8650000
SNGSP;D;20231016;000000;54.3400000
SNGSP;D;20231017;000000;54.9000000
SNGSP;D;20231018;000000;55.6850000
SNGSP;D;20231019;000000;55.3900000
SNGSP;D;20231020;000000;54.4400000
SNGSP;D;20231023;000000;53.1250000
SNGSP;D;20231024;000000;56.3000000
SNGSP;D;20231025;000000;56.2800000
SNGSP;D;20231026;000000;55.3700000
SNGSP;D;20231027;000000;56.3600000
SNGSP;D;20231030;000000;57.0100000
SNGSP;D;20231031;000000;56.5400000
SNGSP;D;20231101;000000;56.2400000
SNGSP;D;20231102;000000;55.7050000
SNGSP;D;20231103;000000;56.3300000
SNGSP;D;20231106;000000;57.9850000
SNGSP;D;20231107;000000;57.7800000
SNGSP;D;20231108;000000;58.0400000
SNGSP;D;20231109;000000;59.5000000
SNGSP;D;20231110;000000;59.0800000
SNGSP;D;20231113;000000;58.2000000
SNGSP;D;20231114;000000;57.2050000
SNGSP;D;20231115;000000;58.0600000
SNGSP;D;20231116;000000;57.1800000
SNGSP;D;20231117;000000;59.0000000
SNGSP;D;20231120;000000;58.4700000
SNGSP;D;20231121;000000;58.9600000
SNGSP;D;20231122;000000;58.6800000
SNGSP;D;20231123;000000;58.3750000
