<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GMKN;D;20230728;000000;16236.0000000
GMKN;D;20230731;000000;16712.0000000
GMKN;D;20230801;000000;17000.0000000
GMKN;D;20230802;000000;16560.0000000
GMKN;D;20230803;000000;16650.0000000
GMKN;D;20230804;000000;16338.0000000
GMKN;D;20230807;000000;16154.0000000
GMKN;D;20230808;000000;16106.0000000
GMKN;D;20230809;000000;16192.0000000
GMKN;D;20230810;000000;16464.0000000
GMKN;D;20230811;000000;16460.0000000
GMKN;D;20230814;000000;16280.0000000
GMKN;D;20230815;000000;16170.0000000
GMKN;D;20230816;000000;15908.0000000
GMKN;D;20230817;000000;15924.0000000
GMKN;D;20230818;000000;16198.0000000
GMKN;D;20230821;000000;16262.0000000
GMKN;D;20230822;000000;16270.0000000
GMKN;D;20230823;000000;16010.0000000
GMKN;D;20230824;000000;16082.0000000
GMKN;D;20230825;000000;16144.0000000
GMKN;D;20230828;000000;16780.0000000
GMKN;D;20230829;000000;16628.0000000
GMKN;D;20230830;000000;16680.0000000
GMKN;D;20230831;000000;16832.0000000
GMKN;D;20230901;000000;16786.0000000
GMKN;D;20230904;000000;17112.0000000
GMKN;D;20230905;000000;17060.0000000
GMKN;D;20230906;000000;16900.0000000
GMKN;D;20230907;000000;16466.0000000
GMKN;D;20230908;000000;16320.0000000
GMKN;D;20230911;000000;16250.0000000
GMKN;D;20230912;000000;16470.0000000
GMKN;D;20230913;000000;16392.0000000
GMKN;D;20230914;000000;16300.0000000
GMKN;D;20230915;000000;16436.0000000
GMKN;D;20230918;000000;16308.0000000
GMKN;D;20230919;000000;15998.0000000
GMKN;D;20230920;000000;16190.0000000
GMKN;D;20230921;000000;16018.0000000
GMKN;D;20230922;000000;15992.0000000
GMKN;D;20230925;000000;15872.0000000
GMKN;D;20230926;000000;15946.0000000
GMKN;D;20230927;000000;16074.0000000
GMKN;D;20230928;000000;16304.0000000
GMKN;D;20230929;000000;16188.0000000
GMKN;D;20231002;000000;16172.0000000
GMKN;D;20231003;000000;16168.0000000
GMKN;D;20231004;000000;16030.0000000
GMKN;D;20231005;000000;16172.0000000
GMKN;D;20231006;000000;16268.0000000
GMKN;D;20231009;000000;16256.0000000
GMKN;D;20231010;000000;16294.0000000
GMKN;D;20231011;000000;16126.0000000
GMKN;D;20231012;000000;16278.0000000
GMKN;D;20231013;000000;16284.0000000
GMKN;D;20231016;000000;16432.0000000
GMKN;D;20231017;000000;16520.0000000
GMKN;D;20231018;000000;16472.0000000
GMKN;D;20231019;000000;16788.0000000
GMKN;D;20231020;000000;17122.0000000
GMKN;D;20231023;000000;17108.0000000
GMKN;D;20231024;000000;17196.0000000
GMKN;D;20231025;000000;17460.0000000
GMKN;D;20231026;000000;17250.0000000
GMKN;D;20231027;000000;17506.0000000
GMKN;D;20231030;000000;17572.0000000
GMKN;D;20231031;000000;17574.0000000
GMKN;D;20231101;000000;17804.0000000
GMKN;D;20231102;000000;18078.0000000
GMKN;D;20231103;000000;17898.0000000
GMKN;D;20231106;000000;17764.0000000
GMKN;D;20231107;000000;17690.0000000
GMKN;D;20231108;000000;17460.0000000
GMKN;D;20231109;000000;17412.0000000
GMKN;D;20231110;000000;17344.0000000
GMKN;D;20231113;000000;17410.0000000
GMKN;D;20231114;000000;17178.0000000
GMKN;D;20231115;000000;17136.0000000
GMKN;D;20231116;000000;17008.0000000
GMKN;D;20231117;000000;17168.0000000
GMKN;D;20231120;000000;17098.0000000
GMKN;D;20231121;000000;17250.0000000
GMKN;D;20231122;000000;17218.0000000
GMKN;D;20231123;000000;17304.0000000
