<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
IMOEX;D;20220908;000000;2390.2700000
IMOEX;D;20220909;000000;2426.0600000
IMOEX;D;20220912;000000;2449.6500000
IMOEX;D;20220913;000000;2446.8900000
IMOEX;D;20220914;000000;2435.8900000
IMOEX;D;20220915;000000;2446.5900000
IMOEX;D;20220916;000000;2431.6100000
IMOEX;D;20220919;000000;2430.5400000
IMOEX;D;20220920;000000;2215.6700000
IMOEX;D;20220921;000000;2130.7100000
IMOEX;D;20220922;000000;2190.8700000
IMOEX;D;20220923;000000;2089.8700000
IMOEX;D;20220926;000000;1933.3500000
IMOEX;D;20220927;000000;1953.4600000
IMOEX;D;20220928;000000;1963.8600000
IMOEX;D;20220929;000000;1953.7700000
IMOEX;D;20220930;000000;1957.3100000
IMOEX;D;20221003;000000;2041.9600000
IMOEX;D;20221004;000000;2046.4200000
IMOEX;D;20221005;000000;2029.8800000
IMOEX;D;20221006;000000;2020.6300000
IMOEX;D;20221007;000000;1944.7500000
IMOEX;D;20221010;000000;1916.9700000
IMOEX;D;20221011;000000;1949.4600000
IMOEX;D;20221012;000000;1951.6500000
IMOEX;D;20221013;000000;1955.2000000
IMOEX;D;20221014;000000;1950.9800000
IMOEX;D;20221017;000000;2012.8500000
IMOEX;D;20221018;000000;2032.4000000
IMOEX;D;20221019;000000;1978.4000000
IMOEX;D;20221020;000000;2025.5100000
IMOEX;D;20221021;000000;2043.7100000
IMOEX;D;20221024;000000;2063.9500000
IMOEX;D;20221025;000000;2130.6500000
IMOEX;D;20221026;000000;2120.5800000
IMOEX;D;20221027;000000;2164.6400000
IMOEX;D;20221028;000000;2167.7000000
IMOEX;D;20221031;000000;2166.6100000
IMOEX;D;20221101;000000;2174.3500000
IMOEX;D;20221102;000000;2173.8400000
IMOEX;D;20221103;000000;2155.9200000
IMOEX;D;20221107;000000;2208.7800000
IMOEX;D;20221108;000000;2207.2000000
IMOEX;D;20221109;000000;2166.5600000
IMOEX;D;20221110;000000;2210.0200000
IMOEX;D;20221111;000000;2217.4400000
IMOEX;D;20221114;000000;2244.7700000
IMOEX;D;20221115;000000;2223.2600000
IMOEX;D;20221116;000000;2227.1900000
IMOEX;D;20221117;000000;2212.9300000
IMOEX;D;20221118;000000;2206.3200000
IMOEX;D;20221121;000000;2166.3100000
IMOEX;D;20221122;000000;2196.0400000
IMOEX;D;20221123;000000;2211.8900000
IMOEX;D;20221124;000000;2210.9500000
IMOEX;D;20221125;000000;2195.1700000
IMOEX;D;20221128;000000;2177.4500000
IMOEX;D;20221129;000000;2185.3200000
IMOEX;D;20221130;000000;2174.5300000
IMOEX;D;20221201;000000;2187.2900000
IMOEX;D;20221202;000000;2180.4400000
IMOEX;D;20221205;000000;2208.2800000
IMOEX;D;20221206;000000;2196.2400000
IMOEX;D;20221207;000000;2192.8800000
IMOEX;D;20221208;000000;2184.4300000
IMOEX;D;20221209;000000;2177.8500000
IMOEX;D;20221212;000000;2173.1600000
IMOEX;D;20221213;000000;2174.3800000
IMOEX;D;20221214;000000;2159.8100000
IMOEX;D;20221215;000000;2126.8000000
IMOEX;D;20221216;000000;2132.7500000
IMOEX;D;20221219;000000;2129.9800000
IMOEX;D;20221220;000000;2119.3700000
IMOEX;D;20221221;000000;2116.1300000
IMOEX;D;20221222;000000;2122.9100000
IMOEX;D;20221223;000000;2124.0200000
IMOEX;D;20221226;000000;2139.2100000
IMOEX;D;20221227;000000;2150.9200000
IMOEX;D;20221228;000000;2139.7700000
IMOEX;D;20221229;000000;2147.0600000
IMOEX;D;20221230;000000;2154.1200000
IMOEX;D;20230103;000000;2172.6800000
IMOEX;D;20230104;000000;2168.4200000
IMOEX;D;20230105;000000;2156.6700000
IMOEX;D;20230106;000000;2156.3900000
IMOEX;D;20230109;000000;2163.5000000
IMOEX;D;20230110;000000;2159.5100000
IMOEX;D;20230111;000000;2186.9800000
IMOEX;D;20230112;000000;2185.9300000
IMOEX;D;20230113;000000;2199.9400000
IMOEX;D;20230116;000000;2224.9000000
IMOEX;D;20230117;000000;2196.8400000
IMOEX;D;20230118;000000;2196.2600000
IMOEX;D;20230119;000000;2168.8300000
IMOEX;D;20230120;000000;2166.6900000
IMOEX;D;20230123;000000;2185.3100000
IMOEX;D;20230124;000000;2172.7500000
IMOEX;D;20230125;000000;2170.1500000
IMOEX;D;20230126;000000;2166.9200000
IMOEX;D;20230127;000000;2189.3500000
IMOEX;D;20230130;000000;2204.4100000
IMOEX;D;20230131;000000;2225.6000000
IMOEX;D;20230201;000000;2230.1500000
IMOEX;D;20230202;000000;2243.5400000
IMOEX;D;20230203;000000;2248.3000000
IMOEX;D;20230206;000000;2272.3700000
IMOEX;D;20230207;000000;2267.6900000
IMOEX;D;20230208;000000;2251.9700000
IMOEX;D;20230209;000000;2262.4500000
IMOEX;D;20230210;000000;2261.5800000
IMOEX;D;20230213;000000;2264.2700000
IMOEX;D;20230214;000000;2232.2300000
IMOEX;D;20230215;000000;2166.4600000
IMOEX;D;20230216;000000;2153.9600000
IMOEX;D;20230217;000000;2168.8800000
