<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
CA;D;20230316;000000;8508.7500000
CA;D;20230317;000000;8573.2500000
CA;D;20230319;000000;8652.0704350
CA;D;20230320;000000;8701.2500000
CA;D;20230321;000000;8761.0000000
CA;D;20230322;000000;8900.5000000
CA;D;20230323;000000;9033.0000000
CA;D;20230324;000000;8977.2533600
CA;D;20230326;000000;9000.4019750
CA;D;20230327;000000;8951.2500000
CA;D;20230328;000000;8968.2500000
CA;D;20230329;000000;8991.5834550
CA;D;20230330;000000;9003.2500000
CA;D;20230331;000000;9003.5000000
CA;D;20230402;000000;8997.0950300
CA;D;20230403;000000;8917.0000000
CA;D;20230404;000000;8740.2500000
CA;D;20230405;000000;8784.7500000
CA;D;20230406;000000;8806.7500000
CA;D;20230409;000000;8865.9195450
CA;D;20230410;000000;8743.5625800
CA;D;20230411;000000;8851.5000000
CA;D;20230412;000000;8916.8000000
CA;D;20230413;000000;9065.7500000
CA;D;20230414;000000;9030.2500000
CA;D;20230416;000000;9057.7223550
CA;D;20230417;000000;8962.9500000
CA;D;20230418;000000;9004.4000000
CA;D;20230419;000000;8947.7500000
CA;D;20230420;000000;8865.2500000
CA;D;20230421;000000;8778.5000000
CA;D;20230423;000000;8793.1667550
CA;D;20230424;000000;8710.0000000
CA;D;20230425;000000;8506.0000000
CA;D;20230426;000000;8535.2500000
CA;D;20230427;000000;8569.5000000
CA;D;20230428;000000;8577.0000000
CA;D;20230502;000000;8490.0000000
CA;D;20230503;000000;8442.7500000
CA;D;20230504;000000;8474.4000000
CA;D;20230505;000000;8560.2500000
CA;D;20230509;000000;8562.2500000
CA;D;20230510;000000;8425.0000000
CA;D;20230511;000000;8150.5000000
CA;D;20230512;000000;8150.0000000
CA;D;20230515;000000;8185.0000000
CA;D;20230516;000000;8067.0000000
CA;D;20230517;000000;8125.0000000
CA;D;20230518;000000;8100.0000000
CA;D;20230519;000000;8000.0000000
CA;D;20230522;000000;8061.5300000
CA;D;20230523;000000;8035.7400000
CA;D;20230524;000000;7851.7500000
CA;D;20230525;000000;7914.7500000
CA;D;20230526;000000;8106.0000000
CA;D;20230530;000000;8103.0000000
CA;D;20230531;000000;8070.0000000
CA;D;20230601;000000;8240.0000000
CA;D;20230602;000000;8233.5000000
CA;D;20230605;000000;8331.0100000
CA;D;20230606;000000;8334.0000000
CA;D;20230607;000000;8292.1000000
CA;D;20230608;000000;8336.0000000
CA;D;20230609;000000;8349.0000000
CA;D;20230612;000000;8282.0000000
CA;D;20230613;000000;8450.0000000
CA;D;20230614;000000;8509.2500000
CA;D;20230615;000000;8555.9900000
CA;D;20230616;000000;8555.0000000
CA;D;20230619;000000;8546.0000000
CA;D;20230620;000000;8552.2500000
CA;D;20230621;000000;8606.2500000
CA;D;20230622;000000;8579.2500000
CA;D;20230623;000000;8409.2400000
CA;D;20230626;000000;8422.0000000
CA;D;20230627;000000;8382.0000000
CA;D;20230628;000000;8259.5000000
CA;D;20230629;000000;8177.0000000
CA;D;20230630;000000;8322.0500000
CA;D;20230703;000000;8397.0000000
CA;D;20230704;000000;8346.0000000
CA;D;20230705;000000;8304.0000000
CA;D;20230706;000000;8246.0000000
CA;D;20230707;000000;8360.5000000
CA;D;20230710;000000;8356.4900000
CA;D;20230711;000000;8305.0000000
CA;D;20230712;000000;8488.7500000
CA;D;20230713;000000;8687.0000000
CA;D;20230714;000000;8661.7500000
CA;D;20230717;000000;8468.0000000
CA;D;20230718;000000;8444.9900000
CA;D;20230719;000000;8401.7900000
CA;D;20230720;000000;8460.7500000
CA;D;20230721;000000;8422.5000000
CA;D;20230724;000000;8487.7500000
CA;D;20230725;000000;8641.2500000
CA;D;20230726;000000;8577.2500000
CA;D;20230727;000000;8528.0000000
CA;D;20230728;000000;8625.4900000
CA;D;20230731;000000;8800.0000000
CA;D;20230801;000000;8594.2500000
CA;D;20230802;000000;8469.2400000
CA;D;20230803;000000;8570.5000000
CA;D;20230804;000000;8523.2500000
CA;D;20230807;000000;8436.1100000
CA;D;20230808;000000;8303.0000000
CA;D;20230809;000000;8363.2600000
CA;D;20230810;000000;8320.0000000
CA;D;20230811;000000;8255.6000000
CA;D;20230814;000000;8242.7500000
CA;D;20230815;000000;8143.5000000
CA;D;20230816;000000;8115.2500000
CA;D;20230817;000000;8200.8500000
CA;D;20230818;000000;8213.7500000
CA;D;20230821;000000;8239.0000000
CA;D;20230822;000000;8330.7000000
CA;D;20230823;000000;8424.2500000
CA;D;20230824;000000;8326.5000000
CA;D;20230825;000000;8319.2500000
CA;D;20230829;000000;8411.0000000
CA;D;20230830;000000;8445.5500000
CA;D;20230831;000000;8404.5000000
CA;D;20230901;000000;8479.2500000
CA;D;20230904;000000;8437.2500000
CA;D;20230905;000000;8482.5000000
CA;D;20230906;000000;8358.7500000
CA;D;20230907;000000;8309.2500000
CA;D;20230908;000000;8229.0000000
CA;D;20230911;000000;8375.5000000
CA;D;20230912;000000;8367.5000000
CA;D;20230913;000000;8397.5000000
CA;D;20230914;000000;8372.2500000
CA;D;20230915;000000;8350.3500000
CA;D;20230918;000000;8299.8000000
CA;D;20230919;000000;8233.5000000
CA;D;20230920;000000;8281.5000000
CA;D;20230921;000000;8129.7500000
CA;D;20230922;000000;8161.7400000
CA;D;20230925;000000;8075.4000000
CA;D;20230926;000000;8034.1500000
CA;D;20230927;000000;8056.5000000
CA;D;20230928;000000;8167.0500000
CA;D;20230929;000000;8212.5000000
CA;D;20231002;000000;7978.0000000
CA;D;20231003;000000;7929.0000000
CA;D;20231004;000000;7875.0000000
CA;D;20231005;000000;7823.7500000
CA;D;20231006;000000;7971.2500000
CA;D;20231009;000000;8039.2500000
CA;D;20231010;000000;7945.0000000
CA;D;20231011;000000;7946.5000000
CA;D;20231012;000000;7915.7500000
CA;D;20231013;000000;7875.8100000
CA;D;20231016;000000;7915.5000000
CA;D;20231017;000000;7902.7500000
CA;D;20231018;000000;7901.5000000
CA;D;20231019;000000;7928.0000000
CA;D;20231020;000000;7879.7600000
CA;D;20231023;000000;7900.7600000
CA;D;20231024;000000;7985.0000000
CA;D;20231025;000000;7958.5000000
CA;D;20231026;000000;7911.0000000
CA;D;20231027;000000;8030.0000000
CA;D;20231030;000000;8068.7500000
CA;D;20231031;000000;8029.0000000
CA;D;20231101;000000;8030.0000000
CA;D;20231102;000000;8064.0000000
CA;D;20231103;000000;8095.7000000
CA;D;20231106;000000;8157.7400000
CA;D;20231107;000000;8101.0000000
CA;D;20231108;000000;8058.5000000
CA;D;20231109;000000;8068.1100000
CA;D;20231110;000000;7954.6900000
CA;D;20231113;000000;8081.2500000
CA;D;20231114;000000;8144.0000000
CA;D;20231115;000000;8172.2500000
CA;D;20231116;000000;8122.0000000
CA;D;20231117;000000;8168.2000000
CA;D;20231120;000000;8340.2500000
CA;D;20231121;000000;8353.0000000
CA;D;20231122;000000;8252.9900000
CA;D;20231123;000000;8306.5000000
